"Cell"	"Drug"	"Cell_BROAD"	"Cell_COSMIC"
"SIDM00271"	7251185	"ACH-000351"	908138
"SIDM00271"	9549184	"ACH-000351"	908138
"SIDM00271"	9826308	"ACH-000351"	908138
"SIDM00271"	9907093	"ACH-000351"	908138
"SIDM00271"	10172943	"ACH-000351"	908138
"SIDM00271"	10302451	"ACH-000351"	908138
"SIDM00271"	10461815	"ACH-000351"	908138
"SIDM00271"	11626927	"ACH-000351"	908138
"SIDM00271"	11676786	"ACH-000351"	908138
"SIDM00271"	11844351	"ACH-000351"	908138
"SIDM00271"	16038120	"ACH-000351"	908138
"SIDM00271"	16218924	"ACH-000351"	908138
"SIDM00271"	16663089	"ACH-000351"	908138
"SIDM00271"	16760646	"ACH-000351"	908138
"SIDM00271"	20635522	"ACH-000351"	908138
"SIDM00271"	24825971	"ACH-000351"	908138
"SIDM00271"	25195294	"ACH-000351"	908138
"SIDM00271"	25226117	"ACH-000351"	908138
"SIDM00271"	25226483	"ACH-000351"	908138
"SIDM00271"	42628535	"ACH-000351"	908138
"SIDM00271"	44442376	"ACH-000351"	908138
"SIDM00271"	46843772	"ACH-000351"	908138
"SIDM00271"	46843906	"ACH-000351"	908138
"SIDM00271"	46844147	"ACH-000351"	908138
"SIDM00271"	49821040	"ACH-000351"	908138
"SIDM00271"	49836027	"ACH-000351"	908138
"SIDM00271"	54670067	"ACH-000351"	908138
"SIDM00271"	57340680	"ACH-000351"	908138
"SIDM00271"	58525121	"ACH-000351"	908138
"SIDM00271"	71550931	"ACH-000351"	908138
"SIDM00271"	71576693	"ACH-000351"	908138
"SIDM00271"	135421339	"ACH-000351"	908138
"SIDM00272"	4993	"ACH-000910"	908122
"SIDM00272"	5291	"ACH-000910"	908122
"SIDM00272"	76044	"ACH-000910"	908122
"SIDM00272"	160355	"ACH-000910"	908122
"SIDM00272"	442972	"ACH-000910"	908122
"SIDM00272"	644215	"ACH-000910"	908122
"SIDM00272"	5311510	"ACH-000910"	908122
"SIDM00272"	5329102	"ACH-000910"	908122
"SIDM00272"	5717801	"ACH-000910"	908122
"SIDM00272"	7251185	"ACH-000910"	908122
"SIDM00272"	9549184	"ACH-000910"	908122
"SIDM00272"	9826308	"ACH-000910"	908122
"SIDM00272"	9907093	"ACH-000910"	908122
"SIDM00272"	10172943	"ACH-000910"	908122
"SIDM00272"	10302451	"ACH-000910"	908122
"SIDM00272"	10461815	"ACH-000910"	908122
"SIDM00272"	11626927	"ACH-000910"	908122
"SIDM00272"	11676786	"ACH-000910"	908122
"SIDM00272"	11844351	"ACH-000910"	908122
"SIDM00272"	16038120	"ACH-000910"	908122
"SIDM00272"	16663089	"ACH-000910"	908122
"SIDM00272"	16760646	"ACH-000910"	908122
"SIDM00272"	20635522	"ACH-000910"	908122
"SIDM00272"	24825971	"ACH-000910"	908122
"SIDM00272"	25226117	"ACH-000910"	908122
"SIDM00272"	25226483	"ACH-000910"	908122
"SIDM00272"	42628535	"ACH-000910"	908122
"SIDM00272"	44442376	"ACH-000910"	908122
"SIDM00272"	46843772	"ACH-000910"	908122
"SIDM00272"	46843906	"ACH-000910"	908122
"SIDM00272"	46844147	"ACH-000910"	908122
"SIDM00272"	49821040	"ACH-000910"	908122
"SIDM00272"	49836027	"ACH-000910"	908122
"SIDM00272"	57340680	"ACH-000910"	908122
"SIDM00272"	58525121	"ACH-000910"	908122
"SIDM00272"	71550931	"ACH-000910"	908122
"SIDM00272"	71576693	"ACH-000910"	908122
"SIDM00273"	5351307	"ACH-000756"	906871
"SIDM00273"	9927531	"ACH-000756"	906871
"SIDM00273"	16224745	"ACH-000756"	906871
"SIDM00273"	25227847	"ACH-000756"	906871
"SIDM00273"	44442376	"ACH-000756"	906871
"SIDM00273"	45168044	"ACH-000756"	906871
"SIDM00273"	46843906	"ACH-000756"	906871
"SIDM00273"	53315436	"ACH-000756"	906871
"SIDM00273"	68947304	"ACH-000756"	906871
"SIDM00273"	70676303	"ACH-000756"	906871
"SIDM00273"	71550931	"ACH-000756"	906871
"SIDM00274"	637858	"ACH-000047"	906869
"SIDM00274"	3372016	"ACH-000047"	906869
"SIDM00274"	5351307	"ACH-000047"	906869
"SIDM00274"	9863776	"ACH-000047"	906869
"SIDM00274"	10368812	"ACH-000047"	906869
"SIDM00274"	16659841	"ACH-000047"	906869
"SIDM00274"	25226117	"ACH-000047"	906869
"SIDM00274"	25226483	"ACH-000047"	906869
"SIDM00274"	25260757	"ACH-000047"	906869
"SIDM00274"	42628535	"ACH-000047"	906869
"SIDM00274"	44442376	"ACH-000047"	906869
"SIDM00274"	46843772	"ACH-000047"	906869
"SIDM00274"	46843906	"ACH-000047"	906869
"SIDM00274"	46893585	"ACH-000047"	906869
"SIDM00274"	52912189	"ACH-000047"	906869
"SIDM00274"	53315878	"ACH-000047"	906869
"SIDM00274"	54685215	"ACH-000047"	906869
"SIDM00274"	57339144	"ACH-000047"	906869
"SIDM00274"	57340680	"ACH-000047"	906869
"SIDM00274"	58525121	"ACH-000047"	906869
"SIDM00274"	71550931	"ACH-000047"	906869
"SIDM00274"	71576693	"ACH-000047"	906869
"SIDM00274"	71729975	"ACH-000047"	906869
"SIDM00274"	76685059	"ACH-000047"	906869
"SIDM00274"	85668777	"ACH-000047"	906869
"SIDM00274"	90488984	"ACH-000047"	906869
"SIDM00276"	46843906	"ACH-002237"	906861
"SIDM00276"	49836027	"ACH-002237"	906861
"SIDM00276"	71550931	"ACH-002237"	906861
"SIDM00277"	4993	"ACH-000198"	906856
"SIDM00277"	9868037	"ACH-000198"	906856
"SIDM00277"	9911830	"ACH-000198"	906856
"SIDM00277"	10459196	"ACH-000198"	906856
"SIDM00277"	44442376	"ACH-000198"	906856
"SIDM00277"	90488984	"ACH-000198"	906856
"SIDM00278"	8249	"ACH-000305"	753555
"SIDM00278"	46843906	"ACH-000305"	753555
"SIDM00278"	71550931	"ACH-000305"	753555
"SIDM00279"	864	"ACH-000225"	906849
"SIDM00279"	2332	"ACH-000225"	906849
"SIDM00279"	2578	"ACH-000225"	906849
"SIDM00279"	3218	"ACH-000225"	906849
"SIDM00279"	3796	"ACH-000225"	906849
"SIDM00279"	4212	"ACH-000225"	906849
"SIDM00279"	5291	"ACH-000225"	906849
"SIDM00279"	5746	"ACH-000225"	906849
"SIDM00279"	5978	"ACH-000225"	906849
"SIDM00279"	6253	"ACH-000225"	906849
"SIDM00279"	8249	"ACH-000225"	906849
"SIDM00279"	8269	"ACH-000225"	906849
"SIDM00279"	9444	"ACH-000225"	906849
"SIDM00279"	12035	"ACH-000225"	906849
"SIDM00279"	31703	"ACH-000225"	906849
"SIDM00279"	42640	"ACH-000225"	906849
"SIDM00279"	60700	"ACH-000225"	906849
"SIDM00279"	65110	"ACH-000225"	906849
"SIDM00279"	68740	"ACH-000225"	906849
"SIDM00279"	76044	"ACH-000225"	906849
"SIDM00279"	82146	"ACH-000225"	906849
"SIDM00279"	87371	"ACH-000225"	906849
"SIDM00279"	107969	"ACH-000225"	906849
"SIDM00279"	124886	"ACH-000225"	906849
"SIDM00279"	156414	"ACH-000225"	906849
"SIDM00279"	159324	"ACH-000225"	906849
"SIDM00279"	176167	"ACH-000225"	906849
"SIDM00279"	234820	"ACH-000225"	906849
"SIDM00279"	243725	"ACH-000225"	906849
"SIDM00279"	353472	"ACH-000225"	906849
"SIDM00279"	397888	"ACH-000225"	906849
"SIDM00279"	442205	"ACH-000225"	906849
"SIDM00279"	444732	"ACH-000225"	906849
"SIDM00279"	446378	"ACH-000225"	906849
"SIDM00279"	446541	"ACH-000225"	906849
"SIDM00279"	447912	"ACH-000225"	906849
"SIDM00279"	448013	"ACH-000225"	906849
"SIDM00279"	452548	"ACH-000225"	906849
"SIDM00279"	521106	"ACH-000225"	906849
"SIDM00279"	643462	"ACH-000225"	906849
"SIDM00279"	644215	"ACH-000225"	906849
"SIDM00279"	644243	"ACH-000225"	906849
"SIDM00279"	657237	"ACH-000225"	906849
"SIDM00279"	704473	"ACH-000225"	906849
"SIDM00279"	992586	"ACH-000225"	906849
"SIDM00279"	3011155	"ACH-000225"	906849
"SIDM00279"	3101542	"ACH-000225"	906849
"SIDM00279"	3372016	"ACH-000225"	906849
"SIDM00279"	3463933	"ACH-000225"	906849
"SIDM00279"	3827738	"ACH-000225"	906849
"SIDM00279"	4248455	"ACH-000225"	906849
"SIDM00279"	4263900	"ACH-000225"	906849
"SIDM00279"	5081913	"ACH-000225"	906849
"SIDM00279"	5113032	"ACH-000225"	906849
"SIDM00279"	5280757	"ACH-000225"	906849
"SIDM00279"	5287969	"ACH-000225"	906849
"SIDM00279"	5289247	"ACH-000225"	906849
"SIDM00279"	5311510	"ACH-000225"	906849
"SIDM00279"	5329102	"ACH-000225"	906849
"SIDM00279"	5351307	"ACH-000225"	906849
"SIDM00279"	5352062	"ACH-000225"	906849
"SIDM00279"	5460769	"ACH-000225"	906849
"SIDM00279"	5477029	"ACH-000225"	906849
"SIDM00279"	5702198	"ACH-000225"	906849
"SIDM00279"	6445533	"ACH-000225"	906849
"SIDM00279"	6445562	"ACH-000225"	906849
"SIDM00279"	6450816	"ACH-000225"	906849
"SIDM00279"	6539732	"ACH-000225"	906849
"SIDM00279"	6710780	"ACH-000225"	906849
"SIDM00279"	6852167	"ACH-000225"	906849
"SIDM00279"	6918265	"ACH-000225"	906849
"SIDM00279"	6918454	"ACH-000225"	906849
"SIDM00279"	6918638	"ACH-000225"	906849
"SIDM00279"	6918837	"ACH-000225"	906849
"SIDM00279"	6918848	"ACH-000225"	906849
"SIDM00279"	9549184	"ACH-000225"	906849
"SIDM00279"	9549289	"ACH-000225"	906849
"SIDM00279"	9549297	"ACH-000225"	906849
"SIDM00279"	9810884	"ACH-000225"	906849
"SIDM00279"	9826308	"ACH-000225"	906849
"SIDM00279"	9863776	"ACH-000225"	906849
"SIDM00279"	9868037	"ACH-000225"	906849
"SIDM00279"	9874913	"ACH-000225"	906849
"SIDM00279"	9884685	"ACH-000225"	906849
"SIDM00279"	9903786	"ACH-000225"	906849
"SIDM00279"	9908783	"ACH-000225"	906849
"SIDM00279"	9910224	"ACH-000225"	906849
"SIDM00279"	9911830	"ACH-000225"	906849
"SIDM00279"	9952773	"ACH-000225"	906849
"SIDM00279"	9956222	"ACH-000225"	906849
"SIDM00279"	9967941	"ACH-000225"	906849
"SIDM00279"	10027278	"ACH-000225"	906849
"SIDM00279"	10074640	"ACH-000225"	906849
"SIDM00279"	10109823	"ACH-000225"	906849
"SIDM00279"	10113978	"ACH-000225"	906849
"SIDM00279"	10172943	"ACH-000225"	906849
"SIDM00279"	10200390	"ACH-000225"	906849
"SIDM00279"	10302451	"ACH-000225"	906849
"SIDM00279"	10341154	"ACH-000225"	906849
"SIDM00279"	10368812	"ACH-000225"	906849
"SIDM00279"	10461815	"ACH-000225"	906849
"SIDM00279"	11175137	"ACH-000225"	906849
"SIDM00279"	11234052	"ACH-000225"	906849
"SIDM00279"	11282283	"ACH-000225"	906849
"SIDM00279"	11338033	"ACH-000225"	906849
"SIDM00279"	11373846	"ACH-000225"	906849
"SIDM00279"	11455910	"ACH-000225"	906849
"SIDM00279"	11485656	"ACH-000225"	906849
"SIDM00279"	11493598	"ACH-000225"	906849
"SIDM00279"	11511120	"ACH-000225"	906849
"SIDM00279"	11617559	"ACH-000225"	906849
"SIDM00279"	11625818	"ACH-000225"	906849
"SIDM00279"	11647372	"ACH-000225"	906849
"SIDM00279"	11754511	"ACH-000225"	906849
"SIDM00279"	11844351	"ACH-000225"	906849
"SIDM00279"	14998470	"ACH-000225"	906849
"SIDM00279"	15953870	"ACH-000225"	906849
"SIDM00279"	16038120	"ACH-000225"	906849
"SIDM00279"	16123056	"ACH-000225"	906849
"SIDM00279"	16218924	"ACH-000225"	906849
"SIDM00279"	16659841	"ACH-000225"	906849
"SIDM00279"	16663089	"ACH-000225"	906849
"SIDM00279"	16722836	"ACH-000225"	906849
"SIDM00279"	16725726	"ACH-000225"	906849
"SIDM00279"	16732433	"ACH-000225"	906849
"SIDM00279"	16747388	"ACH-000225"	906849
"SIDM00279"	16760646	"ACH-000225"	906849
"SIDM00279"	20635522	"ACH-000225"	906849
"SIDM00279"	23582824	"ACH-000225"	906849
"SIDM00279"	24739943	"ACH-000225"	906849
"SIDM00279"	24756910	"ACH-000225"	906849
"SIDM00279"	24770514	"ACH-000225"	906849
"SIDM00279"	24772043	"ACH-000225"	906849
"SIDM00279"	24772860	"ACH-000225"	906849
"SIDM00279"	24825971	"ACH-000225"	906849
"SIDM00279"	24889392	"ACH-000225"	906849
"SIDM00279"	24894414	"ACH-000225"	906849
"SIDM00279"	24951314	"ACH-000225"	906849
"SIDM00279"	25022668	"ACH-000225"	906849
"SIDM00279"	25102847	"ACH-000225"	906849
"SIDM00279"	25167777	"ACH-000225"	906849
"SIDM00279"	25195294	"ACH-000225"	906849
"SIDM00279"	25195352	"ACH-000225"	906849
"SIDM00279"	25226117	"ACH-000225"	906849
"SIDM00279"	25226483	"ACH-000225"	906849
"SIDM00279"	25254071	"ACH-000225"	906849
"SIDM00279"	25257557	"ACH-000225"	906849
"SIDM00279"	25260757	"ACH-000225"	906849
"SIDM00279"	25262965	"ACH-000225"	906849
"SIDM00279"	42628507	"ACH-000225"	906849
"SIDM00279"	42628535	"ACH-000225"	906849
"SIDM00279"	44143370	"ACH-000225"	906849
"SIDM00279"	44224257	"ACH-000225"	906849
"SIDM00279"	44442376	"ACH-000225"	906849
"SIDM00279"	44551660	"ACH-000225"	906849
"SIDM00279"	45168044	"ACH-000225"	906849
"SIDM00279"	45258277	"ACH-000225"	906849
"SIDM00279"	46006640	"ACH-000225"	906849
"SIDM00279"	46191454	"ACH-000225"	906849
"SIDM00279"	46192505	"ACH-000225"	906849
"SIDM00279"	46224516	"ACH-000225"	906849
"SIDM00279"	46244454	"ACH-000225"	906849
"SIDM00279"	46843056	"ACH-000225"	906849
"SIDM00279"	46843648	"ACH-000225"	906849
"SIDM00279"	46843772	"ACH-000225"	906849
"SIDM00279"	46843906	"ACH-000225"	906849
"SIDM00279"	46885626	"ACH-000225"	906849
"SIDM00279"	46893585	"ACH-000225"	906849
"SIDM00279"	46911863	"ACH-000225"	906849
"SIDM00279"	49806720	"ACH-000225"	906849
"SIDM00279"	49821040	"ACH-000225"	906849
"SIDM00279"	49836027	"ACH-000225"	906849
"SIDM00279"	49850262	"ACH-000225"	906849
"SIDM00279"	51358113	"ACH-000225"	906849
"SIDM00279"	52912189	"ACH-000225"	906849
"SIDM00279"	53315436	"ACH-000225"	906849
"SIDM00279"	53315878	"ACH-000225"	906849
"SIDM00279"	53340664	"ACH-000225"	906849
"SIDM00279"	53340666	"ACH-000225"	906849
"SIDM00279"	53413272	"ACH-000225"	906849
"SIDM00279"	54670067	"ACH-000225"	906849
"SIDM00279"	54676905	"ACH-000225"	906849
"SIDM00279"	56599306	"ACH-000225"	906849
"SIDM00279"	56965967	"ACH-000225"	906849
"SIDM00279"	57339144	"ACH-000225"	906849
"SIDM00279"	57340680	"ACH-000225"	906849
"SIDM00279"	58525121	"ACH-000225"	906849
"SIDM00279"	66577006	"ACH-000225"	906849
"SIDM00279"	66577038	"ACH-000225"	906849
"SIDM00279"	68234129	"ACH-000225"	906849
"SIDM00279"	69923936	"ACH-000225"	906849
"SIDM00279"	70983932	"ACH-000225"	906849
"SIDM00279"	71522234	"ACH-000225"	906849
"SIDM00279"	71550931	"ACH-000225"	906849
"SIDM00279"	71576693	"ACH-000225"	906849
"SIDM00279"	71729975	"ACH-000225"	906849
"SIDM00279"	71748056	"ACH-000225"	906849
"SIDM00279"	71755761	"ACH-000225"	906849
"SIDM00279"	72201027	"ACH-000225"	906849
"SIDM00279"	72943187	"ACH-000225"	906849
"SIDM00279"	73010930	"ACH-000225"	906849
"SIDM00279"	73265211	"ACH-000225"	906849
"SIDM00279"	73265214	"ACH-000225"	906849
"SIDM00279"	73707530	"ACH-000225"	906849
"SIDM00279"	76285486	"ACH-000225"	906849
"SIDM00279"	76685059	"ACH-000225"	906849
"SIDM00279"	77232197	"ACH-000225"	906849
"SIDM00279"	78357767	"ACH-000225"	906849
"SIDM00279"	85668777	"ACH-000225"	906849
"SIDM00279"	90488984	"ACH-000225"	906849
"SIDM00279"	117918919	"ACH-000225"	906849
"SIDM00279"	117918970	"ACH-000225"	906849
"SIDM00279"	117996541	"ACH-000225"	906849
"SIDM00279"	121271792	"ACH-000225"	906849
"SIDM00279"	122540908	"ACH-000225"	906849
"SIDM00279"	132275018	"ACH-000225"	906849
"SIDM00279"	135398738	"ACH-000225"	906849
"SIDM00279"	135402034	"ACH-000225"	906849
"SIDM00279"	135410875	"ACH-000225"	906849
"SIDM00279"	135421197	"ACH-000225"	906849
"SIDM00279"	135423438	"ACH-000225"	906849
"SIDM00279"	135465539	"ACH-000225"	906849
"SIDM00279"	135659062	"ACH-000225"	906849
"SIDM00279"	135691163	"ACH-000225"	906849
"SIDM00280"	4993	"ACH-000560"	906848
"SIDM00280"	5291	"ACH-000560"	906848
"SIDM00280"	76044	"ACH-000560"	906848
"SIDM00280"	160355	"ACH-000560"	906848
"SIDM00280"	300471	"ACH-000560"	906848
"SIDM00280"	442972	"ACH-000560"	906848
"SIDM00280"	446378	"ACH-000560"	906848
"SIDM00280"	644215	"ACH-000560"	906848
"SIDM00280"	5311510	"ACH-000560"	906848
"SIDM00280"	5329102	"ACH-000560"	906848
"SIDM00280"	5494449	"ACH-000560"	906848
"SIDM00280"	5717801	"ACH-000560"	906848
"SIDM00280"	7251185	"ACH-000560"	906848
"SIDM00280"	9549184	"ACH-000560"	906848
"SIDM00280"	9826308	"ACH-000560"	906848
"SIDM00280"	9907093	"ACH-000560"	906848
"SIDM00280"	10172943	"ACH-000560"	906848
"SIDM00280"	10302451	"ACH-000560"	906848
"SIDM00280"	10461815	"ACH-000560"	906848
"SIDM00280"	11626927	"ACH-000560"	906848
"SIDM00280"	11676786	"ACH-000560"	906848
"SIDM00280"	11844351	"ACH-000560"	906848
"SIDM00280"	16038120	"ACH-000560"	906848
"SIDM00280"	16663089	"ACH-000560"	906848
"SIDM00280"	16760646	"ACH-000560"	906848
"SIDM00280"	20635522	"ACH-000560"	906848
"SIDM00280"	24825971	"ACH-000560"	906848
"SIDM00280"	25226117	"ACH-000560"	906848
"SIDM00280"	25226483	"ACH-000560"	906848
"SIDM00280"	42628535	"ACH-000560"	906848
"SIDM00280"	44442376	"ACH-000560"	906848
"SIDM00280"	46843772	"ACH-000560"	906848
"SIDM00280"	46843906	"ACH-000560"	906848
"SIDM00280"	46844147	"ACH-000560"	906848
"SIDM00280"	46885626	"ACH-000560"	906848
"SIDM00280"	49821040	"ACH-000560"	906848
"SIDM00280"	49836027	"ACH-000560"	906848
"SIDM00280"	57340680	"ACH-000560"	906848
"SIDM00280"	58525121	"ACH-000560"	906848
"SIDM00280"	71550931	"ACH-000560"	906848
"SIDM00280"	71576693	"ACH-000560"	906848
"SIDM00281"	864	"ACH-002100"	906841
"SIDM00281"	2332	"ACH-002100"	906841
"SIDM00281"	2578	"ACH-002100"	906841
"SIDM00281"	4212	"ACH-002100"	906841
"SIDM00281"	5978	"ACH-002100"	906841
"SIDM00281"	8269	"ACH-002100"	906841
"SIDM00281"	9444	"ACH-002100"	906841
"SIDM00281"	12035	"ACH-002100"	906841
"SIDM00281"	60700	"ACH-002100"	906841
"SIDM00281"	68740	"ACH-002100"	906841
"SIDM00281"	87371	"ACH-002100"	906841
"SIDM00281"	124886	"ACH-002100"	906841
"SIDM00281"	234820	"ACH-002100"	906841
"SIDM00281"	243725	"ACH-002100"	906841
"SIDM00281"	353472	"ACH-002100"	906841
"SIDM00281"	397888	"ACH-002100"	906841
"SIDM00281"	442205	"ACH-002100"	906841
"SIDM00281"	446541	"ACH-002100"	906841
"SIDM00281"	452548	"ACH-002100"	906841
"SIDM00281"	643462	"ACH-002100"	906841
"SIDM00281"	657237	"ACH-002100"	906841
"SIDM00281"	992586	"ACH-002100"	906841
"SIDM00281"	3011155	"ACH-002100"	906841
"SIDM00281"	5352062	"ACH-002100"	906841
"SIDM00281"	5477029	"ACH-002100"	906841
"SIDM00281"	9863776	"ACH-002100"	906841
"SIDM00281"	25226117	"ACH-002100"	906841
"SIDM00281"	25226483	"ACH-002100"	906841
"SIDM00281"	42628535	"ACH-002100"	906841
"SIDM00281"	44442376	"ACH-002100"	906841
"SIDM00281"	45168044	"ACH-002100"	906841
"SIDM00281"	46843056	"ACH-002100"	906841
"SIDM00281"	46843772	"ACH-002100"	906841
"SIDM00281"	46843906	"ACH-002100"	906841
"SIDM00281"	52912189	"ACH-002100"	906841
"SIDM00281"	53315436	"ACH-002100"	906841
"SIDM00281"	54670067	"ACH-002100"	906841
"SIDM00281"	57340680	"ACH-002100"	906841
"SIDM00281"	58525121	"ACH-002100"	906841
"SIDM00281"	70983932	"ACH-002100"	906841
"SIDM00281"	71522234	"ACH-002100"	906841
"SIDM00281"	71550931	"ACH-002100"	906841
"SIDM00281"	71576693	"ACH-002100"	906841
"SIDM00281"	72201027	"ACH-002100"	906841
"SIDM00281"	72943187	"ACH-002100"	906841
"SIDM00281"	73010930	"ACH-002100"	906841
"SIDM00281"	76285486	"ACH-002100"	906841
"SIDM00281"	78357767	"ACH-002100"	906841
"SIDM00281"	90488984	"ACH-002100"	906841
"SIDM00281"	118693659	"ACH-002100"	906841
"SIDM00281"	121271792	"ACH-002100"	906841
"SIDM00281"	122540908	"ACH-002100"	906841
"SIDM00281"	131634760	"ACH-002100"	906841
"SIDM00281"	132275018	"ACH-002100"	906841
"SIDM00281"	135398738	"ACH-002100"	906841
"SIDM00282"	44442376	"ACH-000998"	910554
"SIDM00282"	90488984	"ACH-000998"	910554
"SIDM00283"	2332	"ACH-002221"	949088
"SIDM00283"	2578	"ACH-002221"	949088
"SIDM00283"	4212	"ACH-002221"	949088
"SIDM00283"	5978	"ACH-002221"	949088
"SIDM00283"	8269	"ACH-002221"	949088
"SIDM00283"	9444	"ACH-002221"	949088
"SIDM00283"	60700	"ACH-002221"	949088
"SIDM00283"	68740	"ACH-002221"	949088
"SIDM00283"	87371	"ACH-002221"	949088
"SIDM00283"	234820	"ACH-002221"	949088
"SIDM00283"	243725	"ACH-002221"	949088
"SIDM00283"	353472	"ACH-002221"	949088
"SIDM00283"	397888	"ACH-002221"	949088
"SIDM00283"	442205	"ACH-002221"	949088
"SIDM00283"	446541	"ACH-002221"	949088
"SIDM00283"	452548	"ACH-002221"	949088
"SIDM00283"	643462	"ACH-002221"	949088
"SIDM00283"	657237	"ACH-002221"	949088
"SIDM00283"	992586	"ACH-002221"	949088
"SIDM00283"	3011155	"ACH-002221"	949088
"SIDM00283"	5352062	"ACH-002221"	949088
"SIDM00283"	5477029	"ACH-002221"	949088
"SIDM00283"	6918638	"ACH-002221"	949088
"SIDM00283"	6918848	"ACH-002221"	949088
"SIDM00283"	24756910	"ACH-002221"	949088
"SIDM00283"	25226117	"ACH-002221"	949088
"SIDM00283"	25226483	"ACH-002221"	949088
"SIDM00283"	42628535	"ACH-002221"	949088
"SIDM00283"	44442376	"ACH-002221"	949088
"SIDM00283"	45168044	"ACH-002221"	949088
"SIDM00283"	46843056	"ACH-002221"	949088
"SIDM00283"	46843772	"ACH-002221"	949088
"SIDM00283"	46843906	"ACH-002221"	949088
"SIDM00283"	53315436	"ACH-002221"	949088
"SIDM00283"	57340680	"ACH-002221"	949088
"SIDM00283"	58525121	"ACH-002221"	949088
"SIDM00283"	70983932	"ACH-002221"	949088
"SIDM00283"	71522234	"ACH-002221"	949088
"SIDM00283"	71550931	"ACH-002221"	949088
"SIDM00283"	71576693	"ACH-002221"	949088
"SIDM00283"	72201027	"ACH-002221"	949088
"SIDM00283"	72943187	"ACH-002221"	949088
"SIDM00283"	73010930	"ACH-002221"	949088
"SIDM00283"	76285486	"ACH-002221"	949088
"SIDM00283"	78357767	"ACH-002221"	949088
"SIDM00283"	118693659	"ACH-002221"	949088
"SIDM00283"	121271792	"ACH-002221"	949088
"SIDM00283"	122540908	"ACH-002221"	949088
"SIDM00283"	131634760	"ACH-002221"	949088
"SIDM00283"	132275018	"ACH-002221"	949088
"SIDM00283"	135398738	"ACH-002221"	949088
"SIDM00284"	4993	"ACH-000805"	906818
"SIDM00284"	5291	"ACH-000805"	906818
"SIDM00284"	65110	"ACH-000805"	906818
"SIDM00284"	76044	"ACH-000805"	906818
"SIDM00284"	160355	"ACH-000805"	906818
"SIDM00284"	442972	"ACH-000805"	906818
"SIDM00284"	644215	"ACH-000805"	906818
"SIDM00284"	644243	"ACH-000805"	906818
"SIDM00284"	5311510	"ACH-000805"	906818
"SIDM00284"	5329102	"ACH-000805"	906818
"SIDM00284"	5494449	"ACH-000805"	906818
"SIDM00284"	5717801	"ACH-000805"	906818
"SIDM00284"	7251185	"ACH-000805"	906818
"SIDM00284"	9549184	"ACH-000805"	906818
"SIDM00284"	9826308	"ACH-000805"	906818
"SIDM00284"	9907093	"ACH-000805"	906818
"SIDM00284"	10172943	"ACH-000805"	906818
"SIDM00284"	10302451	"ACH-000805"	906818
"SIDM00284"	10461815	"ACH-000805"	906818
"SIDM00284"	11626927	"ACH-000805"	906818
"SIDM00284"	11676786	"ACH-000805"	906818
"SIDM00284"	11844351	"ACH-000805"	906818
"SIDM00284"	16038120	"ACH-000805"	906818
"SIDM00284"	16663089	"ACH-000805"	906818
"SIDM00284"	16760646	"ACH-000805"	906818
"SIDM00284"	20635522	"ACH-000805"	906818
"SIDM00284"	24825971	"ACH-000805"	906818
"SIDM00284"	25226117	"ACH-000805"	906818
"SIDM00284"	25226483	"ACH-000805"	906818
"SIDM00284"	42628535	"ACH-000805"	906818
"SIDM00284"	44442376	"ACH-000805"	906818
"SIDM00284"	46843772	"ACH-000805"	906818
"SIDM00284"	46843906	"ACH-000805"	906818
"SIDM00284"	46844147	"ACH-000805"	906818
"SIDM00284"	49821040	"ACH-000805"	906818
"SIDM00284"	49836027	"ACH-000805"	906818
"SIDM00284"	57340680	"ACH-000805"	906818
"SIDM00284"	58525121	"ACH-000805"	906818
"SIDM00284"	71550931	"ACH-000805"	906818
"SIDM00284"	71576693	"ACH-000805"	906818
"SIDM00285"	864	"ACH-001338"	910941
"SIDM00285"	2375	"ACH-001338"	910941
"SIDM00285"	3218	"ACH-001338"	910941
"SIDM00285"	4993	"ACH-001338"	910941
"SIDM00285"	5208	"ACH-001338"	910941
"SIDM00285"	5291	"ACH-001338"	910941
"SIDM00285"	5746	"ACH-001338"	910941
"SIDM00285"	12035	"ACH-001338"	910941
"SIDM00285"	31703	"ACH-001338"	910941
"SIDM00285"	36462	"ACH-001338"	910941
"SIDM00285"	65110	"ACH-001338"	910941
"SIDM00285"	76044	"ACH-001338"	910941
"SIDM00285"	82146	"ACH-001338"	910941
"SIDM00285"	92577	"ACH-001338"	910941
"SIDM00285"	124886	"ACH-001338"	910941
"SIDM00285"	126565	"ACH-001338"	910941
"SIDM00285"	126941	"ACH-001338"	910941
"SIDM00285"	159324	"ACH-001338"	910941
"SIDM00285"	160355	"ACH-001338"	910941
"SIDM00285"	176158	"ACH-001338"	910941
"SIDM00285"	216326	"ACH-001338"	910941
"SIDM00285"	300471	"ACH-001338"	910941
"SIDM00285"	442972	"ACH-001338"	910941
"SIDM00285"	444795	"ACH-001338"	910941
"SIDM00285"	446378	"ACH-001338"	910941
"SIDM00285"	448013	"ACH-001338"	910941
"SIDM00285"	521106	"ACH-001338"	910941
